Document Name,Content
dgx\sr. secondary history.pdf,"226 HISTORY
MODULE - 2
Medieval India
Notes
 Cultural Developments in Medieval India
 The Khanqah (the hospice) was the centre of sufi activities
 The Khanqahs emerged as important centres of learning which were different
from madrasas the centres of theology
 Many sufis enjoyed the musical congregation or sama in their Khanqahs. A mu-
sical form called the qawwali developed during this period.
 The ziyarat or pilgrimage to the tombs of the sufi saints soon emerged as an
important form of ritual pilgrimage.
 Most of the Sufis believed in the performance of miracles. Almost all pirs were
associated with the miracles performed by them.
 The different sufi orders had diverse approaches about the matters of polity and
state.
The Chishti Silsilah
The Chisti Order was established in India by Muinuddin Chishti. He seems to have
moved into India after the invasion of Muizzuddin Muhammad Ghori and subsequently
to Ajmer in 1206. The fame of Khwaja Muinuddin grew after his death in 1235, his
grave was visited by Muhammad Tughlaq after which the mosque and dome were
erected by Mahmud Khalji of Malwa in the fifteenth century. The patronage of this
dargah peaked after the reign of the Mughal emperor Akbar.
The Chishtis believed in:
 love as the bond between God and individual soul,
 the tolerance between people of different faiths,
 acceptance of disciples irrespective of their religious beliefs,
 attitude of benevolence to all,
 association with Hindu and Jain yogi’s, and
 use of simple language
Fig. 14.1 Ajmer Durgah"
dgx\sr. secondary history.pdf,"227
MODULE - 2
Medieval India
Notes
HISTORY
 Cultural Developments in Medieval India
The Chishti presence in Delhi was established by Qutbuddin Bakhtiyar Kaki who
settled in Delhi from his homeland in Transoxiana in 1221. This was at the time of the
Mongol invasions when there was a steady flow of people from central Asia fleeing
from the Mongols. His presence in Delhi was a threat to the Suhrawardis who sought
to force him to leave by levelling charges against him. The Sultan of Delhi, Itutmish,
dismissed these attempts eventually forcing the Suhrawardis to relent. The Chishti
pirs laid great emphasis on the simplicity of life, poverty, humility and selfless devo-
tion to God. The renunciation of worldly possessions was regarded by them as neces-
sary for the control of the senses that was necessary to maintain a spiritual life.
Khwaja Muinuddin Chishti argued that highest form of devotion to God was to re-
dress the misery of those in distress, fulfilling the need of the helpless and to feed the
hungry. They refused to accept any grant for their maintenance from the Sultans.
The other important Chishti Baba Fariduddin Ganj-i-Shakar, established himself at
Hansi (in Haryana) on the route between Multan and Lahore. Nizamuddin Auliya,
was the best known Chishti saint of the Sultanate period. He lived in the fourteenth
century, during a period of political change and turmoil. During his lifetime he was
witness to the establishment of the Khalji rule after the death of Balban and subse-
quently the establishment of the Tughlaq’s. There are numerous stories surrounding
the life of Nizamuddin Auliya, famous among them were stories of his confrontations
with the Sultans of Delhi. The Khwaja is said to have maintained a strict policy of not
involving himself with the various groups and factions of the Sultan’s court in Delhi
earning him the respect of many. Nasiruddin Chiragh Delhi was another of the Chishti
saints of Delhi. He played an active role in the political affairs of the period.
All these enabled Sufis to maintain a loyal and dedicated following.
In the 13 th century the Chishti Order was established in the Deccan by Shaikh
Burhanuddin Gharib. Between the 14 th and 16 th centuries many Chishti Sufis mi-
grated to Gulbarga. This was accompanied with a change where some of the Chishtis
began accepting grants and patronage from the ruling establishment. Muhammad
Banda Nawaz is among the famous pirs in the region. The Deccan city of Bijapur
emerged as an important centre for Sufi activity.
The Suhrawardi Silsilah
This Silsilah was founded by Shihabuddin Suhrawardi in Baghdad. It was established
in India by Bahauddin Zakariya. He founded the Suhrawardi Order, based in Mutan,
which was under the control of Qubacha. He was critical of Qubacha and openly
favored Iltutmish over his rival. His ways were different from that of the Chishtis. The
Suhrawardis, unlike the Chishtis, accepted, maintenance grants from the Sultans. They
believed that a Sufi should possess the three attributes of property, knowledge and hal
or mystical enlightenment. Suhrawardi saints argued that this was necessary to ensure
that they served the poor better. He stressed on the observance or external forms of
religious belief and advocated a combination of ilm (scholarship) with mysticism. Prac-
tices like bowing before the sheikh, presenting water to visitors and tonsuring the head
at the time of initiation into the Order that the Chishtis had adopted were rejected. After
his death the silsilah continued to play an important role in Punjab and Sindh.
Naqshbandi Silsilah
In India this order was established by Khwaja Bahauddin Naqshbandi. From the
beginning the mystics of this Order stressed on the observance of the shariat and"
dgx\sr. secondary history.pdf,"228 HISTORY
MODULE - 2
Medieval India
Notes
 Cultural Developments in Medieval India
denounced all innovations or biddat. Sheikh Baqi Billah the successor to Khawaja
Bahauddin Naqshbandi settled near Delhi, and his successor Shaikh Ahmad Sirhindi
attempted to purge Islam from all liberal and what he believed were ‘un-Islamic’ prac-
tices. He opposed the listening of sama (religious music) and the practice of pilgrimage
to the tombs of saints. He opposed interaction with Hindus and Shias. He criticised the
new status accorded by Akbar to many non-Muslims, the withdrawal of the Jizyah and
the ban on cow slaughter. He believed that he was the mujaddid (renewer) of the first
millennium of Islam. He maintained that the relationship between man and God was that
between the slave and the master and not the relation of a lover and beloved. He
emphasised the individual’s unique relation of faith and responsibility to God as creator.
He tried to harmonise the doctrines of mysticism and the teachings of orthodox Islam.
The Qadri Silsilah
The Quadiriyya silsilah was popular in Punjab. Sheikh Abdul Qadir and his sons
were supporters of the Mughals under Akbar. The pirs of this Order supported the
concept of Wahdat al Wajud. Among the famous Sufis of this order was Miyan Mir
who had enrolled the Mughal princess Jahanara and her brother Dara as disciples.
The influence of the sheikh’s teachings is evident in the works of the prince. Shah
Badakhshani another pir of this silsilah while dismissing orthodox elements, declared
that, the infidel who had perceived reality and recognised it was a believer and that a
believer who did not recognise reality was an infidel.
During medieval period there was constant tension between the liberal and orthodox
views in Islam. The sufis featured on both sides, while there were those like the
Chishtis who held a liberal view and argued in favour of assimilation of local traditions
there were others like sheikh Abdul Haqq of the Qadiriyya silsilah who held the view
that the purity of Islam was being diluted. This Orthodox view was represented by the
ulema that argued from the perspective of being upholders of the shariat. The liberal
opinion found its voice among many sufis who argued against the narrow definition of
Islamic laws by the ulema.
INTEXT QUESTIONS 14.1
1. Who is a Pir?
2. Who was Al-Ghazali?
3. What do you understand by the term “Sama”?
4. Which famous chishti sufi saint lived during the time of the Khalji’s and Tughlaq’s?
5. Who was Shaikh Abdul Qadir?
14.2 THE BHAKTI MOVEMENT
The Bhakti movement in Indian history represents a movement that popularized de-
votional surrender to a personally conceived supreme God. Its origins are traced to"
dgx\sr. secondary history.pdf,"229
MODULE - 2
Medieval India
Notes
HISTORY
 Cultural Developments in Medieval India
the Brahamanical and Buddhist traditions of ancient India. It was in south India that it
grew from a religious tradition into a popular movement based on religious equality
and broad based social participation. The movement led by popular saints reached its
climax in the 10 th century A.D. In its attempt to embrace the concept of bhakti the
movement in different regions drew from diverse traditions and assumed different
forms in different parts of the sub continent.
The bhakti movement attempted to break away from orthodox Brahmanism. The
movement gathered momentum in the early medieval period. Historians have attempted
to associate the origins of the bhakti movement in India with the advent of Islam and
the spread of Sufism. They argue that the Turkish conquest paved the way for a
reaction against the conformist Rajput-Brahman domination. The rise of bhakti move-
ment is considered by some scholars as a reaction against feudal oppression. The anti
feudal tone in the poetry of bhakti saints like Kabir, Nanak, Chaitanya and Tulsidas
are seen as illustrations of this point. There is no single opinion about the origins of the
bhakti movement that can be sustained. It is clear from the poetry and the philosophy
of the bhakti saints that they broke away from orthodox Brahmanism. They believed
in religious equality and identified themselves with the sufferings of the common people.
Some scholars feel that the socio economic changes in the early medieval period
provide the necessary backdrop to understand the emergence of the Bhakti move-
ment. During the 13th and 14th centuries the demand for manufactured goods, luxuries
and other artisanal goods increased leading to a movement of artisans into the cities.
The artisans were attracted to bhakti because of its ideas of equality. These groups
were dissatisfied with the low status accorded to them by Brahmanical system. The
movement gained support from these classes of society. There were also a few varia-
tions in places like Punjab where not only Khatris but Jat peasants as were also
attracted to this movement.
The bhakti movement in the early medieval period represents an important movement
of reform and change. After the rise of heterodox movements of the 6th century BC the
bhakti movement represents another phase of Indian history in which new ideas and
practices emerged influencing the country as a whole initiating reform movements.
The Bhakti movement in north India
The bhakti movement in the north included socio religious movements that were linked to
one of the acharyas from the south and is sometimes seen as a continuation of the move-
ment that originated in the south. Though there were similarities in the traditions of the two
regions, the notion of bhakti varied in the teachings of each of the saints. The Nirguna
Bhaktas like Kabir rejected the varnaashrama and all conventions based on caste distinc-
tion and championed new values, helping the emergence of new groups and new unortho-
dox/protestant sects. The Saguna Bhaktas like Tulsidas on the other hand upheld the caste
system and the supremacy of the Brahmins. They preached religion of surrender and
simple faith in a personal god and had a strong commitment to idol worship.
Monotheistic Bhakti
Kabir (c.1440–1518 A.D.) was the earliest and most influential Bhakti saint in north
India. He was a weaver. He spent a large part of his life in Banaras. His poems were
included in the Sikh scripture, the Adi Granth. Among those who were influenced by
Kabir were Raidas, who was a tanner by caste from Banaras, Guru Nanak who was
a Khatri from Punjab and Dhanna who was a Jat peasant from Rajasthan."
dgx\sr. secondary history.pdf,"230 HISTORY
MODULE - 2
Medieval India
Notes
 Cultural Developments in Medieval India
There are similarities in the teachings of the various monotheistic Bhakti saints in
North India.
 Most of the monotheists belonged to the low castes and were aware that there
existed a unity in their ideas. They were also aware of each other’s teachings
and influence. In their verses they mention each other and their predecessors in
a manner suggesting ideological affinity among them.
 All of them were influenced by the Vaishnava concept of Bhakti, the Nathpanthi
movement and Sufism. Their ideas seem to be a synthesis of the three traditions.
 The importance given to the personal experience of Bhakti saint with God was another
common feature among the monotheistic bhakti saints. Nirguna bhakti and not saguna
bhakti was what they believed in. They had adopted the notion of bhakti from vaishnavaism
but they gave it a nirguna orientation. Though they called God using different names and
titles their God was non-incarnate, formless, eternal and ineffable.
 The Bhakti saints refused any formal association with the organized dominant
religions of the time (Hinduism and Islam) and criticized what they regarded to
be the negative aspects of these religions. They rejected the authority of the
Brahmans and attacked the caste system and practice of idolatry.
 They composed their poems in popular languages and dialects spoken across
north India. This enabled them to transmit their ideas among the masses. It helped
their ideas to spread rapidly among the various lower classes.
Vaishnava Bhakti
In the 14th and early 15th centuries Ramananda emerged as a popular vaishnava bhakti
saint in north India. Though he was from the south he lived in Banaras because he
considered it to be the link between the South Indian bhakti and North Indian vaishnava
bhakti traditions. He looked upon Ram and not Vishnu as the object of bhakti. He
worshiped Ram and Sita and came to be identified as the founder of the Ram cult in
north India. He like the monotheist bhakti saints also rejected cast hierarchies and preached
in the local languages in his attempt to popularize the cult. His followers are called
Ramanandis. Tulsidas also championed the bhakti cause. In the early 16 century
Vallabacharya, a popular bhakti saint popularized the Krishna bhakti. Among those who
followed in his footsteps were Surdas (1483–1563) and Mira Bai (1503–1573).
The vaishnava bhakti movement in Bengal was very different form its counterparts in
north India and the south. It was influenced by the vaishnava bhakti tradition of the
Bhagavata purana and the Sahajiya Buddhist and Nathpanthi traditions. These tradi-
tions focused on esoteric and emotional aspects of devotion. In the 12 th century,
Jayadeva was an important bhakti saint in this tradition. He highlighted the mystical
dimension of love with reference to Krishna and Radha. Chaitanya was a popular
bhakti saint from the region; he was looked upon as an avatara of Krishna. Though,
he did not question the authority of the Brahmans and the scriptures. He also popular-
ized the sankirtan (group devotional songs accompanied with ecstatic dancing). With
him the bhakti movement in Bengal began to develop into a reform movement with
the notions of caste divisions that came to be questioned.
In Maharashtra the bhakti movement drew its inspiration from the Bhagavata purana
and the Siva Nathpanthis. Jnaneswar was a pioneer bhakti saint of Maharashtra. His
commentary on the Bhagavad Gita called Jnanesvari served as a foundation of the"
dgx\sr. secondary history.pdf,"231
MODULE - 2
Medieval India
Notes
HISTORY
 Cultural Developments in Medieval India
bhakti ideology in Maharashtra. Arguing against caste distinctions he believed that
the only way to attain God was through Bhakti. Vithoba was the God of this sect and its
followers performed a pilgrimage to the temple twice a year. The Vithoba of Pandarpur
became the mainstay of the movement in Maharashtra. Namdev (1270–1350) was
another important bhakti saint from Maharashtra. While he is remembered in the north
Indian monotheistic tradition as a nirguna saint, in Maharashtra he is considered to be
part of the varkari tradition (the vaishnava devotional tradition). Some of the other
important bhakti saints of Maharashtra were the saints Choka, Sonara, Tukaram and
Eknath. Tukaram’s teachings are in the form of the Avangas (dohas), which constitute
the Gatha, while Eknath’s teachings that were in Marathi attempted to shift the empha-
sis of Marathi literature from spiritual to narrative compositions.
INTEXT QUESTION 14.2
1. The Bhakti movement attempted to break away from which system?
2. Name any three important Bhakti Saints?
3. Who was Chaitanya?
14.3 SIKHISM
The teachings and philosophy of Guru Nanak form an important part of Indian philo-
sophical thought. His philosophy consists of three basic elements: a leading charis-
matic personality (the Guru), ideology (Shabad) and Organization (Sangat). Nanak
evaluated and criticized the prevailing religious beliefs and attempted to establish a
true religion, which could lead to salvation. He repudiated idol worship and did not
favour pilgrimage nor accept the theory of incarnation. He condemned formalism and
ritualism. He laid emphasis on having a true Guru for revelation. He advised people to
follow the principles of conduct and worship: sach (truth), halal (lawful earning),
khair (wishing well of others), niyat (right intention) and service to the lord. He
 Fig 14.2 Guru Nanak"
dgx\sr. secondary history.pdf,"232 HISTORY
MODULE - 2
Medieval India
Notes
 Cultural Developments in Medieval India
denounced the caste system and the inequality it caused. He argued that the caste and
honour should be judged by the acts or the deeds of individuals. He laid stress on con-
cepts of justice, righteousness and liberty. His verses mainly consist of two basic con-
cepts, Sach (truth) and Nam (name). The bases of the divine expression for him were
formed by, the Sabad (the word), Guru (the divine precept) and Hukam (the divine
order). He introduced the concept of Langar (a community kitchen). Guru Nanak iden-
tifies himself with the people or the ruled. Though the Sikh guru’s stressed on equality
the social differentiation among the followers continued. It was only towards the end of
the 17th century that Guru Gobind Singh reasserted the idea of equality. In 1699 Guru
Gobind Singh attempted to resolve the differences among the various Sikh groups and
created the Khalsa. This institution removed the masands as intermediaries. Thereafter
every Sikh was to have a direct link with the Guru. To create a sense of unity among the
Sikhs the Guru started some practices which were to be followed by Sikhs. These were
initiation through the baptism of the double edged sword, wearing uncut hair, carrying
arms, adopting the epithet Singh as part of the name.
The idea of Guru Panth was another institutional idea that emerged during this period.
It sanctified the collective authority of the Khalsa Panth, which equated the Panth
with the Guru. Guru Nanak in his last days had nominated a successor and paid
homage to him, this gave rise to the idea that the Guru and the Sikh were interchange-
able. This created a problem for the institution of the Sangat (that was a collective
body of the Sikhs) in which God was said to be present. When Guru Gobind Singh
created the Khalsa he chose the panj piyare (the five beloved) and requested them to
administer the pahul (amrit chakhha) to him. With this the difference between the
Guru and the Khalsa was symbolically removed. Guru Gobind Singh is believed to
have said that the Khalsa is his own roop (form).
Guru Nanak was from the Khatri mercantile caste whereas his followers were mostly
rural Jats. It was Guru Gobind Singh who inaugurated the Khalsa among the Sikhs.
Guru Arjan compiled the Guru Granth Sahib. After the death of Guru Gobind Singh
the tenth Guru the tradition of guru ended. It was believed that the spirit of the guru
did not pass onto any successor but instead remained within “Shri Gurugranth Sahib”.
INTEXT QUESTIONS 14.3
1. What do you understand from the term Khalsa?
2. Who were Khatris?
14.4 LITERATURE AND LANGUAGES
Sanskrit literature
The medieval period witnessed the growth of a rich corpus of literature that accom-
panied the development of new languages. The conventional view among historians
was that the patronage of the Sanskrit language had declined because the establish-
ment of the Delhi Sultanate led to the patronage of Persian. But this period witnessed
the growth of a rich corpus of Sanskrit literature. This period is marked with compo-
sition of poetical works called the Kavya (poetical narrative) and the texts that codi-
fied laws called the Dhramashastras."
dgx\sr. secondary history.pdf,"233
MODULE - 2
Medieval India
Notes
HISTORY
 Cultural Developments in Medieval India
During the first half of the medieval period Sanskrit received patronage from the
numerous smaller political establishments in central and south India. In western India
Hemachandra Suri was an important Jain scholar who composed works in Sanskrit,
as was Chaitanya. There were also many dramas written during this period. A new
style of writing called the champu also emerged during this period. It was a form that
mixed both prose and poetry. Among the Sanskrit works that were written with the
patronage of the Rajput kings were their family histories like the Prithvirajavijaya
and the Hammirmahakavya. Among the historical poems of the period was the
Rajavinoda that was a biography of Sultan Mahmud Begarha of Gujarat written by
his court poet, Udayaraja. Another important work was Kalhan’s Rajtarangini, which
presented a history of the kings of Kashmir. It was written in the 12 th century A.D.
The second Rajtaranginni was written by Jonaraja who wrote the history of the
kings of Kashmir from Jayasimha to Sultan Zainul Abidin and the third was written by
Srivara who wrote the history of the region till 1486. Apart from these there were the
prabandhas which were semi historical texts written during the period.
After the 15th century the patronage of the Sanskrit language was maintained in the
southern courts of the rulers of Vijayanagar, Nayakas of Tanjor and the chiefs of
Travancore and Cochin. The various genres of Sanskrit literature like Mahakavyas,
Slesh Kavyas, Champu Kavyas, Natakas and the historical Kavyas continued. Among
the important writers of this period were Govinda Dikshita ( Sahitya Sudha  and
Sangitsudhanidhi being among his important works); Appaya Dikshita (in the court
of the Nayaka ruler of Vellore); Nilanatha Dikshit (who was a minister in the court of
the Nayaka of Madurai); Chakrakavi (who was patronized by the rulers of Kozhikode).
The historical Kavyas gave a glimpse not just of the exploits of the various rulers but
also a glimpse of the social perception of the writers. Some of the Mughals like Dara
Shukoh also came to be mentioned in these Kavyas. The Mughal prince is also cred-
ited with the composition of a prasasti in honour of Nrisimha Sarasvati of Benaras.
There were also a few works composed in the courts of the rulers of Bijapur and
Golconda, but Sanskrit literature during this period began to decline.
Persian literature
With the establishment of the Delhi sultanate a new language and literary style was
introduced into the sub continent.
The development of Persian literature in the sub continent entered a new era in the
writings of Amir Khusrau. He was a poet born in a family of Turkish immigrants and
began as a poet in the reign of Sultan Balban. He was a disciple of Nizamuddin Auliya
and was patronized in the courts of Jalaluddin Khalji, Alauddin Khalji and Ghiyasuddin
Tughluq. He is said to have composed ninety-nine works on different themes and
numerous verses of poetry. His poetry was written in the different forms of lyric, ode,
epic and elegy. His writing style represents the first instance of Persian styles being
composed in the Indian context. This came to be known as the Sabaq-i-Hindi (the
Indian style). Among the important works composed by him are, Mutla-ul-Anwar,
Shirin Khusrau, Laila Majnun  and Ayina-I-Sikandari , these works were dedi-
cated to Alauddin Khalji. Amorig his five Diwans (Ghazals) are Tuhfat-us-Sighar,
Baqiya Naqiya and Nihayat-ul-Kamal. He also wrote masnavis (narrative poems),
which have been of great historical and literary value. Among these are the Qiran-us
Sa’dain, Miftah-ul Futuh (dealing with the military success of Jalauddin Khalji),
Tughluq Nama  (describing Ghiyasuddin Tughluq’s rise to power) and the"
dgx\sr. secondary history.pdf,"234 HISTORY
MODULE - 2
Medieval India
Notes
 Cultural Developments in Medieval India
Khazain-ul Futuh (giving an account of Alauddin Khalji’s conquest of the South). Among
the other important Persian poets was Shaikh Najmuddin Hasan who was also one of the
poets in the court of Alauddin Khalji. His ghazals earned him the title, S’aid of Hindustan.
The court chronicles were an important feature of the literature during the period of
the Delhi Sultanate. Some important of these were, the Tabaqat-I-Nasiri by Minaj-us
Siraj, Futuh-us Salatin by Isami and the Futuhat-I Firozshahi by Feroz Shah Tughluq.
Ziauddin Barani made the most important contribution to Persian literature during this
period. The Tarikh-I Firozshahi and the Fatwa-I Jahandari are his important works.
The Sufi literature of the period developed a new form called the malfuzat that was in
the form of a dialogue of the Sufi saints. The most famous of these was the Fawaid-ul
Fu’ad written by Amir Hassan Sijzi containing the anecdotes of the Shaikh Nizamuddin
Auliya and Khair-ul-Majalis containing the anecdotes of Sheik Nasiruddin Mahmud.
During this period there were many works that were translated into Persian. The Tuti
Nama (book of the parrot) by Zia Nakshabi was the first Persian translation of Sanskrit
stories. The Mahabharatha and the Rajtarangini were also translated into Persian
during this period. The number of translations of Sanskrit works into Persian grew
during the reigns of Feroz Tughluq and Sikandar Lodi.
Like that of the sultanate, Persian also continued as the official language of the Mughal
court. The Mughal rulers and princes also maintained a tradition of writing. The first
Mughal emperor Babur, himself a literary figure, wrote his memoirs in Turkish which was
subsequently translated into Persian by Abdur Rahim Khan Khanan. Humayun composed
a Persian diwan. Prince Dara Shukoh wrote a biographical account of the Sufi saint Miya
Mir and his disciples in the Sakinatul Auliya. He also wrote the Majm’aul Bahrain
(Mingling of two Oceans). There was a new genre of Persian literature known as the
Sabaq-i-Hindi (the Indian style) created during this period by the Persian poets visiting
and living in the sub continent. Writers like Faizi, Urfi, Talib, Ghani Kashmiri and Bedil
were among those who benefited from the patronage they received from the Mughals.
Among the important works of Faizi was Tabashir al Sabh. He also authored many
translations of Hindu religious books. Abdur Rahim Khan Khana a talented scholar
and poet lived during the reign of Akbar and Jahangir. Akbar patronized great scholar
historian Abul Fazl. He is said to have maintained a library of more than four thousand
books. He is known for the patronage he extended to many writers of the period. The
poets Ali Quli Salem and Abu Talib Kalim were important poets during the reign of
Shah Jahan. The latter is said to have authored the Padshahnama. Persian literature
in the south received patronage from the Adil Shahi rulers of Bijapur, here Malik
Qummi and Mulla Zuhuri were regarded as important Persian poets. The Qutab Shahis
of Golconda patronized poets like Muhammad Hussain Tabrezi. The development of
Persian literature in the Mughal court played an important role and influenced the
development and growth of regional literature. Languages like Punjabi, Pushtu, Sindhi
and Kashmiri were strongly influenced by Persian.
Growth and Development of Regional Languages
The growth of regional languages like Hindi, Bengali, Assamese, Oriya, Marathi and Gujarati
during the medieval period was an important development. These languages can be traced
to the 7th and 8th centuries when they seem to have broken away from their Prakrit base.
In the south Malayalam emerged as an independent language in the 14th century. The
growth of these regional languages coincided with a growing regional sentiment and the
emergence of regional polities. This resulted in the decline of Sanskrit that was being
replaced by Persian and some of these regional languages as a medium through which the"
dgx\sr. secondary history.pdf,"235
MODULE - 2
Medieval India
Notes
HISTORY
 Cultural Developments in Medieval India
administrative machinery functioned. The rise of the Bhakti movement and its propagation
using these languages also enabled the growth and development of these languages.
Hindi and Urdu
Regional dialects like Braj bhasa, Haryanvi and other dialects spoken in regions around
Delhi and Punjab influenced the development of Urdu during its formative stage. The
basic structure of the language consisted of Khari Boli (a mixture of various dialects
spoken in the region mentioned above). The language adopted the Persian script and
literary tradition. The word Urdu is of Turkish origin referring to an army or camp. It
seems to have been a language that emerged from the dialect spoken in the Turkish
camp between officials and the soldiers. Hindivi is said to be the language out of which
Urdu and Hindi eventually developed. The works of Amir Khusrau are regarded to
have laid the foundations of this language. The use of this language in the Deccan from
the 14th century onwards led to a literary speech called the Dakhni. The major centres
of this language were Gujarat, Bijapur, Golconda, Bidar and Aurangabad. The oldest
writer of this tradition was Sayyid Banda Nawaz Gesudaraz who was an important Sufi
in the Bahmani kingdom. The sultan of Bijapur, Ibrahim Adil Shah II himself was a great
patron and author of a book on music in the Dakhni language.
Hindi evolved during the Apabhransa stage between the 7 th – 8th centuries and the
14th century. It was characterized as Veergatha Kala (age of heroic poetry) or the
Adi Kala (early Period). The various Rajput rulers patronized these poems written in
the rajasthani dialect of Hindi and that glorified chivalry and bravery. Among the
famous works are the Prithviraja Raso of Chand Bardai, and other poems like the
Visaldeva Raso  and Hammir Raso . The authenticity of many of these works is
doubted because of the various interpolations made to the original draft. There are
other works of Buddhists and Jains that can be ascribed to this period.
The development of the Hindi language underwent another transformation during the 14th
and the 15 centuries with the increasing use of the language in expressing Bhakti traditions
and ideas. Kabir adopted a style called the ultabasi, which consisted of paradoxes and
enigmas. While bhakti saints like Tulsidas used the Awadhi dialect of Hindi others like Mira
Bai used the Marwari dialect of Rajasthan and Surdas used Braj bhasha. The Sufi saints
also used the development of the new dialects as a medium to reach out to a larger audience.
While the Chishti saints used Hindi while composing and singing their devotional music.
Bengali
The folksongs called Charyapads composed between the 10 and 12th centuries are
the earliest specimen of the Bengali language. The works of Kavindra and Srikaranandi
are regarded to be among the important early works in Bengali. The growth of the
Bhakti movement and the composition of various hymns associated with Chaitanya
further provided a stimulus to the development of this language. Brindabandas’s
Chaitanya Bhagavata or Chaitanya Mangal was one such contribution to Bengali
literature that not only gave a valuable account of the saint’s death a decade later but
is also regarded as being reflective of the social condition prevailing at that time. The
Chaitanya-Charitamrita by Krishnadas Kaviraj was another important account.
Lochandas is associated with the introduction of a new style of folk songs called
Dhamali. Narrative poems called the Mangal Kavyas also grew popular during this
period. They propagated the importance of local deities like Chandi and transformed
Puranic gods like Siva and Vishnu into household deities. The narrative form of the
Mangal Kavyas was derived from the Puranas."
dgx\sr. secondary history.pdf,"236 HISTORY
MODULE - 2
Medieval India
Notes
 Cultural Developments in Medieval India
Asamese and Oriya
The 13th century works of Hema Sarasvati Prahladacharita and Hara Gauri Samyada
are regarded as the first works in Assamese. The literature in Assam also developed
in response to the bhakti movement. Shankaradeva who introduced Vaisnavism in
Assam also helped stimulate the growth of Assamese poetry. His disciple, Madhavadas
wrote the Bhakti-ratnvali dealing with aspects of bhakti and the Baragitas that
depicted the life of Krishna in Vrindavan. There were also translations of the Puranas
into Assamese. In Orissa the works of Saraladasa are regarded as the first works of
Oriya literature. There were numerous kavyas composed on Puranic themes by
Madhusudana, Bhima and Sasasiva. The Rasa Kallol written during this period also
deals on the theme of the love between Radha and Krishna. Other important works
are the Ushabhilasa of Sisu Sankara Dasa and the Rukminibibha of Kartik Dasa. The
works of Upendra Bhanja (1670–1720) were important as they ushered a new era of
Oriya literature in the succeeding period.
Literature in South India
In the south Villiputturar was an important literary figure of the period. The tradition
of using Sanskrit words and literary expressions is ascribed to him. Other important
works in Tamil are commentaries written by Vaishnava scholars and also commen-
taries on works of the sangam age like the Tolkappiyam and the Kural. There were
also a number of philosophical works and commentaries that were written on the
Puranas. Many of the works in Tamil literature were related to Shaivism and
Vaishnavism. Among the important works of the medieval period was the Irusamaya-
vilakkam written by Haridasa, the Sivadarumottaram and the Saiva Samayaneri
both written by Marainanarbandar. In the realm of philosophy the notable works were
the Cidambarapuranam  (1508) by Purana Tirumalainathan and the
Palanittalapuranam by Balasubramanya Kavirayar.
During this period the most famous Telugu poet was Errapragada who popularized
the Champu genre of literary writing (mixed form of verse and prose). He also trans-
lated the Bhagavata Purana into Telugu. The Vijayanagar ruler Krishnadeva Raya
wrote the Amuktamalyada in Telugu. The most celebrated poet in his court was
Allarrani Peddana and Nandi Timmaha who wrote the Parijatapaharana. Bhattumurti
or Rama Raja Bhushan is known for the Vasucaritra and the Hariscandra
Nalopakhyanam (that narrates the story of Nala and Raja Harishchandra). In the
Kannada speaking regions Jain writers dominated the literary compositions of the
period. The works of Basava and his followers who popularized the Virasaiva move-
ment in the region also form an important aspect of Kannada literature. The patron-
age of the Hoysala rulers further helped the development of the language. The Vadi
Vidyananda of Geroppa is an anthology of Kannada poets. The Jain scholar Salva
wrote works like the Trilokararara (on cosmology), Aparajiyasataka (on Philoso-
phy) and the Bharataesvaracarita (the story of the famous king Bharata). Malayalam
emerged as an independent language during this period. The language was in oral
form and the earliest work composed in the 14 th century was the Rama Charitam.
The works of Rama Panikkar who wrote Bharata Gatha, Savitri Mahatmyam and
the Bhagavatam are considered important in malayalam.
INTEXT QUESTIONS 14.4
1. Name any two important texts written in Sanskrit?"
